,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,e1,e2,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentrelation,sim
1448,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Stark_Industries_New_York_Facility,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Stark_Enterprises_Main_Plant,=,1.0
1449,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Stark_Expo,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Stark_Expo,=,1.0
1450,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Stark_Industries,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Stark_Industries,=,1.0
1451,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Avengers_Tower,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Stark_Tower,=,1.0
1452,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Steeltown_Rockers,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Steeltown_Rockers,=,1.0
1453,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Steve_Danvers,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Steven_Danvers_(Earth-616),=,1.0
1454,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Stewart_Schmidt,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Stewart_Schmidt,=,1.0
1455,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Christian_Ward,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Stewart_Ward_(Earth-616),=,1.0
1456,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Stick,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Stick,=,1.0
1457,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Stockholm,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Stockholm,=,1.0
1458,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Stone,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Stone_(Chaste),=,1.0
1459,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Strategic_Scientific_Reserve,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Strategic_Scientific_Reserve,=,1.0
1460,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Stuttgart,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Stuttgart,=,1.0
1461,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Stygians,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Stygians,=,1.0
1462,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Sudan,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Sudan,=,1.0
1463,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Super_Soldier_Serum,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Super-Soldier_Serum,=,1.0
1464,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Sokovia_Accords,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Superhuman_Registration_Act,=,1.0
1465,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Surtur,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Surtur,=,1.0
1466,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Svartalfheim,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Svartalfheim,=,1.0
1467,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Sweden,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Sweden,=,1.0
1468,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Switzerland,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Switzerland,=,1.0
1469,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Sydney,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Sydney,=,1.0
1470,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Syria,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Syria,=,1.0
1471,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/São_Paulo,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/São_Paulo,=,1.0
1472,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/T%27Chaka,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/T%27Chaka,=,1.0
1473,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Tahiti,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Tahiti,=,1.0
1474,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Tribal_Council,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Taifa_Ngao_(Earth-616),=,1.0
1475,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Taipei,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Taipei,=,1.0
1476,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Taiwan,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Taiwan,=,1.0
1477,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Talos,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Talos,=,1.0
1478,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/X,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Taluhnia,=,1.0
1479,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Tanzania,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Tanzania,=,1.0
1480,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Taserface,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Taserface,=,1.0
1481,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Taskmaster,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Taskmaster,=,1.0
1482,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Cornelius_van_Lunt,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Taurus,=,1.0
1483,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Tehran,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Tehran,=,1.0
1484,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Tennessee,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Tennessee,=,1.0
1485,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Terma,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Terma,=,1.0
1486,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Terrigen_Crystals,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Terrigen_Crystals,=,1.0
1487,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Terrigen_Mist,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Terrigen_Mist,=,1.0
1488,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Texas,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Texas_(State),=,1.0
1489,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Thailand,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Thailand,=,1.0
1490,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Thanos,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Thanos,=,1.0
1491,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/The_Incredible_Hulk:_The_Big_Picture,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/The_Incredible_Hulk:_The_Big_Picture_Vol_1,=,1.0
1492,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/The_Incredible_Hulk_(video_game),http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/The_Incredible_Hulk_(2008_video_game),=,1.0
1493,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Wendy_Ross-Hogarth,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Thelma_Hogarth,=,1.0
1494,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Thomas_Gloucester,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Thomas_Gloucester,=,1.0
1495,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Thor,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Thor,=,1.0
1496,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Thor:_Thor%27s_Revenge,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Thor%27s_Revenge_(novel),=,1.0
1497,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Thor:_Crown_of_Fools,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Thor:_Crown_of_Fools_Vol_1,=,1.0
1498,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Thor:_God_of_Thunder,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Thor:_God_of_Thunder_(video_game),=,1.0
1499,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Thor:_The_Dark_World_-_The_Official_Game,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Thor:_The_Dark_World_-_The_Official_Game,=,1.0
1500,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Chikara_Dojo,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Thunder_Dojo,=,1.0
1501,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Thaddeus_Ross,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Thunderbolt_Ross,=,1.0
1502,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Ti_Asha,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Ti_Asha_Ra_(Earth-616),=,1.0
1503,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Tibet,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Tibet,=,1.0
1504,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Tijuana,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Tijuana,=,1.0
1505,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Time_Stone,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Time_Gem,=,1.0
1506,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Tina_Minoru,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Tina_Minoru,=,1.0
1507,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Tinkerer,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Tinkerer,=,1.0
1508,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Tippy-Toe,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Tippy-Toe,=,1.0
1509,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Titan,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Titan_(Moon_of_Saturn),=,1.0
1510,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Titans,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Titanians,=,1.0
1511,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Titanium_Man,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Titanium_Man,=,1.0
1512,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Tokyo,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Tokyo,=,1.0
1513,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Toolbox,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Toolbox,=,1.0
1514,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Topaz,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Topaz_(Ultraverse),=,1.0
1515,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Topher,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Topher_(Earth-616),=,1.0
1516,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Torfa,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Torfa,=,1.0
1517,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Sword_of_Torunn,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Torunn%27s_Sword,=,1.0
1518,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Translator_Implant,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Translator_Implant_(Alien_Technology),=,1.0
1519,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Trinidad_and_Tobago,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Trinidad_and_Tobago,=,1.0
1520,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Triskelion,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Triskelion,=,1.0
1521,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Triton,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Triton,=,1.0
1522,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/True_Believers,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/True_Believers,=,1.0
1523,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Tuan,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Tuan,=,1.0
1524,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Tucson,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Tucson,=,1.0
1525,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Tullk,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Tullk_Ul-Zyn_(Earth-616),=,1.0
1526,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Tuning_Fork,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Tuning_Fork,=,1.0
1527,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Turk_Barrett,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Turk_Barrett,=,1.0
1528,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Turkey,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Turkey,=,1.0
1529,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Tuscany,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Tuscany,=,1.0
1530,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Twilight_Sword,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Twilight_Sword,=,1.0
1531,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Tyler_Stuart,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Tyler_Stuart,=,1.0
1532,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Mary_Walker,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Typhoid_Mary,=,1.0
1533,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Tyr,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Tyr,=,1.0
1534,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Tønsberg,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Tønsberg,=,1.0
1535,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/U-Foes,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/U-Foes,=,1.0
1536,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/U.L.T.I.M.A.T.U.M.,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/U.L.T.I.M.A.T.U.M.,=,1.0
1537,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Uganda,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Uganda,=,1.0
1538,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Ukraine,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Ukraine,=,1.0
1539,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Ulik,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Ulik,=,1.0
1540,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Ultimo,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Ultimo,=,1.0
1541,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Ultron,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Ultron,=,1.0
1542,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Ultron_Sentries,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Ultron_Sentinel,=,1.0
1543,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Ben_Parker,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Uncle_Ben,=,1.0
1544,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/James_Montgomery_Falsworth,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Union_Jack,=,1.0
1545,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Soviet_Union,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Union_of_Soviet_Socialist_Republics,=,1.0
1546,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/United_Arab_Emirates,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/United_Arab_Emirates,=,1.0
1547,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/United_Kingdom,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/United_Kingdom,=,1.0
1548,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/United_Nations,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/United_Nations,=,1.0
1549,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/United_States_Congress,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/United_States_Congress,=,1.0
1550,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/United_States_Department_of_Defense,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/United_States_Department_of_Defense,=,1.0
1551,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/United_States_Department_of_Homeland_Security,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/United_States_Department_of_Homeland_Security,=,1.0
1552,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/United_States_Secret_Service,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/United_States_Secret_Service,=,1.0
1553,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/United_States_of_America,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/United_States_of_America,=,1.0
1554,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Cosmi-Rod,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Universal_Weapon,=,1.0
1555,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Agents_of_S.H.I.E.L.D.:_Uprising,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Uprising,=,1.0
1556,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Uru,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Uru,=,1.0
1557,http://knowledgeweb.semanticweb.org/heterogeneity/alignmentCell,http://dbkwik.webdatacommons.org/marvelcinematicuniverse.wikia.com/resource/Uruguay,http://dbkwik.webdatacommons.org/marvel.wikia.com/resource/Uruguay,=,1.0
